cntr	ra	dec
1499087901351028382	157.423185	-87.9369636
2399087901351035025	233.754837	-87.9369631
599087901351029314	64.5074663	-87.9369595
87901351032798	2.8686106	-87.9093416
1499087901351028702	161.8969291	-87.9093387
899087901351029124	98.6843687	-87.9093375
2999087901351034028	294.7591254	-87.909335
599087901351033244	56.0457442	-87.9093324
3299087901351028843	339.0161709	-87.9046469
599087901351035478	52.2802994	-87.9046464
899087901351032895	92.459492	-87.9046286
299087901351031040	33.8235751	-87.9046266
2099087901351033577	199.0418381	-87.9046222
1499087901351033490	140.3908804	-87.9037044
2099087901351032421	207.9557597	-87.9037017
3299087901351035795	318.9229715	-87.9036983
1199087901351035696	113.8132685	-87.9036864
2399087901351034559	231.014758	-87.9036848
1199087901351035302	110.520918	-87.8985354
2099087901351028972	220.40938	-87.8985328
2999087901351030988	297.7925595	-87.898526
2699087901351037263	255.4600658	-87.8985247
3299087901351034495	322.6585063	-87.8985244
2999087901351030026	306.5088551	-87.8927316
2699087901351028217	281.5549305	-87.8927314
299087901351029087	39.079461	-87.8927302
299087901351036870	16.9043215	-87.8927295
899087901351031846	91.5368801	-87.8927293
299087901351030618	33.6846495	-87.8891109
3299087901351032473	332.1862856	-87.8890942
87901351033703	0.5618855	-87.8890864
599087901351029197	71.657884	-87.8890818
599087901351029495	68.859956	-87.8890793
1199087901351033222	109.7708972	-87.8856942
3299087901351027727	342.7703221	-87.8856924
1499087901351034583	139.3139189	-87.8856866
1799087901351030751	176.4544333	-87.885681
899087901351033445	91.5713867	-87.8856777
2099087901351028916	214.8263571	-87.8839262
87901351027577	12.9601312	-87.8839249
87901351030158	7.1821559	-87.8839225
2399087901351034796	231.3745711	-87.8839199
599087901351037020	45.030913	-87.883917
2999087901351034468	287.6299476	-87.8822473
2699087901351031073	270.9116818	-87.882246
3299087901351029639	341.3884256	-87.8822322
1799087901351030261	178.04987	-87.8822309
599087901351029354	66.2731058	-87.8822308
2999087901351030289	308.5895608	-87.8777212
2699087901351034660	263.4990131	-87.8777178
2999087901351028761	311.3951827	-87.8777151
2399087901351035959	229.9694963	-87.8777137
899087901351032838	88.7066503	-87.8777123
1499087901351030844	152.3736498	-87.87591
599087901351032418	61.5544056	-87.8758981
599087901351029558	68.6821547	-87.875891
2699087901351034921	263.7067509	-87.8758902
2999087901351029761	309.3879852	-87.8758897
299087901351033546	22.9111149	-87.8644737
2099087901351037267	195.4760555	-87.8644728
2699087901351023432	290.4384249	-87.8644699
1199087901351033876	108.5646215	-87.8644679
2699087901351027179	283.5681288	-87.8644668
3299087901351035204	324.6255307	-87.8601767
2699087901351031638	267.8345684	-87.8601765
1799087901351028591	185.0144477	-87.8601743
2399087901351031870	241.3145657	-87.860173
2699087901351036864	254.9559778	-87.860169
2399087901351037085	226.5713552	-87.8499152
1799087901351035685	166.2225015	-87.8499025
1499087901351032880	140.9816123	-87.8498944
299087901351030705	30.8783233	-87.8498941
1499087901351036617	136.0286828	-87.8498927
299087901351031963	28.4545071	-87.8456492
2399087901351038591	226.9014374	-87.8456472
2399087901351036212	229.5948629	-87.8456417
2399087901351029766	246.9206474	-87.8456352
2099087901351028661	214.5180785	-87.8456309
2999087901351035140	292.4225581	-87.8405042
1499087901351026886	163.1326918	-87.8405037
1799087901351033991	174.096701	-87.8405019
87901351029931	4.7522002	-87.8405009
599087901351035755	47.8628037	-87.8404983
1499087901351036932	135.76131	-87.8380875
299087901351028783	42.421798	-87.8380831
2099087901351034221	197.4678559	-87.8380809
899087901351029020	98.2746809	-87.8380799
299087901351029431	39.8347108	-87.838078
299087901351027831	49.8873899	-87.8362638
2399087901351032316	243.4613248	-87.8362638
2099087901351030684	212.6303872	-87.8362632
2399087901351031118	249.1300443	-87.8362621
87901351030370	12.2821782	-87.8362593
299087901351032604	26.80875	-87.8159725
299087901351029531	35.4690123	-87.8159702
1199087901351037022	107.3222224	-87.8159649
1499087901351026242	162.6033564	-87.8159587
2399087901351029723	251.9925019	-87.815948
1499087901351031584	149.0624553	-87.8143061
1499087901351031312	146.2583122	-87.8142926
2699087901351032402	269.3190844	-87.8142923
2999087901351030998	296.3809196	-87.8142913
1499087901351034133	141.3685773	-87.8142901
87901351034723	354.3815343	-87.8126166
2999087901351028906	307.9835342	-87.8126123
1199087901351031328	121.3594436	-87.8126099
2099087901351028706	216.9735605	-87.8126099
2399087901351035008	234.0475265	-87.8126084
2099087901351031039	213.1986628	-87.8108223
899087901351034609	79.4611509	-87.8108189
2999087901351028778	306.5921826	-87.8108164
1799087901351033209	170.5681152	-87.8108156
3299087901351031938	330.1936005	-87.8108144
2699087901351033325	259.0800212	-87.805786
599087901351029612	69.5092227	-87.8057805
1499087901351027548	156.5860834	-87.8057783
1799087901351029898	183.5743736	-87.8057781
2699087901351033796	261.5685226	-87.8057761
2699087901351028789	275.7009196	-87.8049714
299087901351028755	35.1000757	-87.804971
2099087901351025470	222.6611128	-87.8049689
2399087901351030371	248.5504851	-87.804965
1799087901351033526	173.4685685	-87.8049647
1799087901351030792	183.1891296	-87.802445
899087901351034179	80.1062146	-87.8024368
2099087901351028807	220.1406578	-87.8024367
2699087901351036589	254.4625773	-87.8024364
299087901351030850	33.6183573	-87.8024342
1799087901351035302	166.23518	-87.7981742
1499087901351031472	148.9240368	-87.7981739
2399087901351027441	253.4507726	-87.7981721
87901351032411	357.9518448	-87.7981668
87901351029425	7.227011	-87.7981656
899087901351031838	87.2307856	-87.7897745
1799087901351036556	166.1211117	-87.7897714
599087901351032930	60.7310972	-87.7897697
299087901351036679	17.0966186	-87.7897634
899087901351032169	88.9602274	-87.7897628
1499087901351029776	159.2651632	-87.7871632
1799087901351033634	168.0421418	-87.787156
1199087901351036295	107.6622897	-87.7871529
2399087901351033270	241.7289209	-87.7871524
2699087901351031537	270.3219635	-87.7871493
1799087901351034066	175.4737615	-87.7686391
2399087901351029365	248.2604842	-87.7686385
1199087901351026985	132.7168757	-87.7686338
599087901351027432	74.8134226	-87.7686316
899087901351032171	93.7930462	-87.7686201
1799087901351030109	180.0055102	-87.7593759
1799087901351030872	179.7715626	-87.759369
1199087901351033662	113.6977268	-87.7593684
2699087901351027273	283.8380592	-87.7593582
599087901351035501	53.3466499	-87.7593548
1799087901351026565	192.2884035	-87.756059
1199087901351037642	105.3362277	-87.7560582
87901351028739	9.7009854	-87.7560548
2099087901351029617	220.5360775	-87.7560428
1799087901351030553	182.0056009	-87.7560388
3299087901351037741	314.9900973	-87.7501575
1499087901351033965	140.106522	-87.7501526
1799087901351027582	186.3092198	-87.7501496
1799087901351034819	173.4219862	-87.7501378
2699087901351025728	282.5710471	-87.7501355
3299087901351029502	338.8591255	-87.7441932
2099087901351033645	199.0151827	-87.7441924
87901351029033	6.7762913	-87.7441878
2099087901351028935	219.6245481	-87.7441844
2699087901351030935	267.4859355	-87.7441756
299087901351029737	37.0374733	-87.7432752
2699087901351033852	259.4713224	-87.743268
599087901351038549	46.5067517	-87.743261
3299087901351027234	342.8833135	-87.7432602
1499087901351033234	140.0188704	-87.7432599
2099087901351031361	208.030021	-87.7399318
3299087901351030207	338.0732921	-87.7399302
1499087901351037056	135.8271635	-87.73993
299087901351037684	17.3840909	-87.7399295
899087901351034549	83.6198352	-87.7399248
299087901351034447	20.2406625	-87.738262
1199087901351034994	109.2558259	-87.7382371
1199087901351034836	112.141617	-87.7382258
87901351034072	353.2613441	-87.7382253
2099087901351031662	210.8765297	-87.738218
299087901351037079	15.5280603	-87.7338127
2999087901351035315	289.8834159	-87.7338084
2099087901351025523	222.7716948	-87.7338046
3299087901351032484	327.6979891	-87.7337956
2999087901351029458	310.9886359	-87.7337941
87901351034704	351.1193605	-87.7227879
2699087901351032830	273.4972763	-87.7227867
299087901351034755	19.1997282	-87.7227746
2399087901351030612	246.1159819	-87.7227744
1799087901351026043	198.4189873	-87.7227721
1499087901351029917	160.1417727	-87.7219201
3299087901351028795	337.1471541	-87.7219194
2999087901351029395	307.2732404	-87.7219168
1499087901351028877	157.8095226	-87.7219166
3299087901351029571	336.1499496	-87.7219117
2999087901351034369	293.7352046	-87.7185796
3299087901351031786	327.6994409	-87.7185757
599087901351029153	70.1831131	-87.718575
299087901351034899	22.5039658	-87.7185744
87901351034379	350.7073642	-87.7185724
87901351031307	0.6606238	-87.7093645
1199087901351032454	121.0365174	-87.7093631
1499087901351026692	162.9486068	-87.7093591
3299087901351034223	318.6289545	-87.7093583
2699087901351032178	272.3280468	-87.7093568
1499087901351025899	164.5106636	-87.6969605
2999087901351030751	310.0442626	-87.6969527
2999087901351027386	313.7412312	-87.6969507
2099087901351033487	200.6978853	-87.6969497
2399087901351030779	246.1891185	-87.6969482
899087901351030304	100.1299599	-87.6952221
3299087901351031459	332.4983002	-87.6952192
87901351028723	6.8516458	-87.6952191
299087901351034117	22.4281326	-87.6952119
899087901351036482	77.7374179	-87.6951964
87901351027811	12.691981	-87.693533
2099087901351028948	218.9496175	-87.6935316
299087901351031000	28.794959	-87.69353
299087901351034432	25.0079393	-87.6935271
2399087901351031965	238.3140412	-87.6935179
2699087901351034451	264.4032034	-87.6902615
2699087901351028753	277.7257222	-87.6902588
1499087901351027018	164.4680934	-87.6902585
1199087901351033830	113.3712845	-87.6902541
2099087901351035392	195.6141592	-87.6902531
899087901351035816	81.2534549	-87.6816223
2099087901351026708	223.1877282	-87.6816101
2099087901351028937	215.7492305	-87.6815953
1799087901351028301	185.7386263	-87.6815953
299087901351031739	30.8079967	-87.6815946
1199087901351037025	107.5496907	-87.6768502
599087901351031193	66.4573474	-87.6768415
2099087901351036018	195.5967795	-87.6768415
299087901351033631	25.958165	-87.676841
2699087901351033083	259.2016153	-87.6768364
87901351045109	357.9439943	-87.6655684
3299087901351046001	331.2827711	-87.6655662
1499087901351046533	156.2939536	-87.6655654
899087901351036602	76.3661368	-87.6655643
2099087901351030215	220.8263233	-87.6655594
899087901351035353	78.9667077	-87.6632058
899087901351044646	89.6127998	-87.6631954
899087901351046783	96.2056256	-87.6631933
2399087901351034817	231.0006128	-87.6631864
1799087901351037127	167.5599471	-87.6631853
2699087901351033238	259.4761305	-87.6608618
299087901351044175	32.9567153	-87.6608579
1199087901351036841	104.3675931	-87.6608576
2399087901351038588	227.5623778	-87.660853
899087901351028935	100.0555131	-87.6608474
1199087901351034198	109.4703276	-87.6600795
3299087901351048436	333.9183196	-87.6600759
1799087901351040787	172.4390002	-87.6600758
899087901351044071	88.0309271	-87.6600753
899087901351045850	93.6336095	-87.6600737
899087901351044351	91.0090009	-87.6528743
2699087901351044851	272.2361982	-87.6528731
599087901351043640	54.4518947	-87.6528725
2099087901351043157	213.0108534	-87.6528703
2099087901351037389	197.0772798	-87.6528692
87901351045185	358.5018714	-87.6498391
87901351044678	0.6805801	-87.6498384
299087901351046260	34.8948835	-87.6498373
2699087901351025853	281.6565491	-87.6498318
2099087901351026044	224.805429	-87.6498277
1199087901351037358	108.2439933	-87.6404503
1499087901351046024	149.9000084	-87.6404445
2099087901351043344	207.0887621	-87.6404429
2699087901351047450	275.4506594	-87.6404383
3299087901351047615	337.6393014	-87.6404373
2699087901351035908	255.6339735	-87.6373442
1499087901351040840	142.9180752	-87.6373359
2699087901351033486	258.604135	-87.6373349
1799087901351041148	172.1784078	-87.6373348
2399087901351026430	252.4517535	-87.6373317
899087901351047211	95.0468806	-87.6356748
87901351036632	346.5924687	-87.6356723
1199087901351042506	111.3664585	-87.6356707
299087901351041907	20.7907855	-87.6356674
899087901351027328	103.6186116	-87.6356651
1199087901351036810	107.7048033	-87.629982
2999087901351043428	297.3702731	-87.6299785
599087901351049321	70.0098341	-87.6299784
899087901351042226	86.1244483	-87.6299778
2999087901351044677	298.2819013	-87.6299771
1799087901351047418	184.175146	-87.6166476
2399087901351043660	230.334641	-87.6166227
2099087901351046192	221.2000439	-87.6166164
1799087901351040174	170.2997869	-87.6166162
2099087901351047360	214.3748243	-87.616613
899087901351039389	77.2927861	-87.6093296
2399087901351041183	228.3659616	-87.6093271
1499087901351041620	141.6375914	-87.6093247
3299087901351043525	323.8583303	-87.6093244
87901351037622	344.9681846	-87.6093172
299087901351042180	21.7046941	-87.6039645
299087901351045386	31.6846733	-87.603958
2999087901351050162	311.6473453	-87.6039577
87901351044013	1.7360274	-87.603955
2399087901351047536	247.1685444	-87.6039524
899087901351042922	84.0744407	-87.5921823
899087901351047653	96.1165482	-87.5921785
2699087901351043563	271.4610764	-87.5921775
1199087901351050897	132.9141918	-87.5921741
1799087901351040223	173.6643757	-87.5921703
2999087901351042126	288.9235922	-87.5898417
1199087901351047875	130.3544284	-87.5898377
3299087901351049833	342.0656961	-87.5898336
2999087901351044134	297.8261057	-87.5898325
2099087901351043024	213.5398777	-87.5898313
1799087901351038319	166.0963555	-87.5811573
2399087901351051077	252.1859968	-87.5811572
1799087901351038493	165.4192487	-87.5811564
1799087901351041387	173.2699058	-87.5811557
899087901351045054	93.4140953	-87.5811529
1499087901351048784	161.5462867	-87.5788382
899087901351050739	101.8630844	-87.5788377
2999087901351039530	287.0515256	-87.578826
1799087901351037820	168.3569964	-87.5788254
299087901351046323	36.5609578	-87.5788227
1199087901351046653	125.9222146	-87.5727088
2099087901351040415	201.6577338	-87.5727067
299087901351045000	29.8096122	-87.5727
1799087901351046090	185.7009763	-87.572699
1799087901351049235	191.3846775	-87.5726982
1499087901351041160	140.6445271	-87.5640674
87901351050557	12.6133806	-87.5640666
599087901351044802	60.1948082	-87.5640647
87901351045361	359.406022	-87.5640605
599087901351051023	71.3980644	-87.5640599
3299087901351045747	328.8507583	-87.5564469
1799087901351038035	168.5807709	-87.5564457
3299087901351046831	337.4408139	-87.5564456
1499087901351041467	141.0414917	-87.5564298
2999087901351041852	291.9481638	-87.556428
2399087901351046014	240.4010105	-87.5547988
2699087901351041153	259.9918532	-87.5547976
599087901351050507	74.5509834	-87.5547957
2999087901351048366	314.4591389	-87.5547948
1799087901351038276	168.444723	-87.5547941
87901351039838	346.8113474	-87.5533586
2999087901351043432	301.8091478	-87.5533447
2699087901351046262	280.3454407	-87.5533444
2399087901351041706	228.0531746	-87.5533418
1499087901351043602	149.8084538	-87.5533339
2999087901351046512	303.6882061	-87.5463882
1799087901351041088	174.0142447	-87.5463681
1199087901351048453	124.4251291	-87.5463676
1799087901351048703	194.5977064	-87.5463642
3299087901351050855	342.1094211	-87.5463633
1199087901351048003	128.3659565	-87.5432747
2399087901351045499	241.6733558	-87.5432686
3299087901351047886	339.7938499	-87.5432569
1799087901351045769	186.2824297	-87.5432527
87901351044426	0.4864485	-87.5432513
2099087901351046557	216.0684103	-87.5308263
2099087901351044404	208.3855801	-87.5308228
2399087901351046256	239.0488814	-87.5308215
899087901351042559	84.38795	-87.53082
2699087901351038792	258.1411669	-87.530814
899087901351042189	80.3955438	-87.5285868
599087901351045009	57.8252674	-87.5285822
899087901351050783	104.6374529	-87.5285806
3299087901351050300	344.6622666	-87.5285702
